timestamp,value
03-12-2013 19:40,85.67172288
03-12-2013 19:45,85.56966109
03-12-2013 19:50,86.33936754
03-12-2013 19:55,85.82410266
03-12-2013 20:00,85.67514744
03-12-2013 20:05,86.73557359
03-12-2013 20:10,86.71059894
03-12-2013 20:15,84.49232932
03-12-2013 20:20,84.57715258
03-12-2013 20:25,86.11829435
03-12-2013 20:30,85.81371619
03-12-2013 20:35,84.01298513
03-12-2013 20:40,85.86114419
03-12-2013 20:45,84.63378489
03-12-2013 20:50,84.6204503
03-12-2013 20:55,84.30866618
03-12-2013 21:00,83.42961151
03-12-2013 21:05,84.55433571
03-12-2013 21:10,83.4531842
03-12-2013 21:15,84.33273465
03-12-2013 21:20,83.62480036
03-12-2013 21:25,83.82024756
03-12-2013 21:30,82.82118107
03-12-2013 21:35,82.48534664
03-12-2013 21:40,82.41635233
03-12-2013 21:45,82.85831903
03-12-2013 21:50,81.22431855
03-12-2013 21:55,81.3498204
03-12-2013 22:00,80.37310562
03-12-2013 22:05,79.5603305
03-12-2013 22:10,79.97472613
03-12-2013 22:15,79.68231758
03-12-2013 22:20,78.25736747
03-12-2013 22:25,78.15867147
03-12-2013 22:30,76.50030119
03-12-2013 22:35,76.28318438
03-12-2013 22:40,76.58648498
03-12-2013 22:45,75.3056747
03-12-2013 22:50,74.74571333
03-12-2013 22:55,74.18629409
03-12-2013 23:00,74.77344761
03-12-2013 23:05,72.89169183
03-12-2013 23:10,72.92432965
03-12-2013 23:15,71.36444054
03-12-2013 23:20,70.60517297
03-12-2013 23:25,70.08010776
03-12-2013 23:30,70.80451005
03-12-2013 23:35,69.41110478
03-12-2013 23:40,68.23720056
03-12-2013 23:45,68.81053857
03-12-2013 23:50,67.95144903
03-12-2013 23:55,65.90649636
04-12-2013 00:00,66.20465117
04-12-2013 00:05,66.09439847
04-12-2013 00:10,64.92515067
04-12-2013 00:15,65.91054219
04-12-2013 00:20,65.0764574
04-12-2013 00:25,64.4365387
04-12-2013 00:30,64.22546298
04-12-2013 00:35,64.67301299
04-12-2013 00:40,62.87339214
04-12-2013 00:45,64.07636038
04-12-2013 00:50,64.24233104
04-12-2013 00:55,63.61616805
04-12-2013 01:00,62.35719049
04-12-2013 01:05,61.94124256
04-12-2013 01:10,62.19962941
04-12-2013 01:15,61.91339759
04-12-2013 01:20,61.92579229
04-12-2013 01:25,62.48497727
04-12-2013 01:30,61.935635
04-12-2013 01:35,61.63262008
04-12-2013 01:40,60.37118114
04-12-2013 01:45,59.96038979
04-12-2013 01:50,61.13922001
04-12-2013 01:55,60.52991525
04-12-2013 02:00,59.63744866
04-12-2013 02:05,60.00666098
04-12-2013 02:10,60.12505135
04-12-2013 02:15,59.72064235
04-12-2013 02:20,60.43677303
04-12-2013 02:25,62.87329018
04-12-2013 02:30,66.4993069
04-12-2013 02:35,69.81211169
04-12-2013 02:40,72.92970657
04-12-2013 02:45,75.48652039
04-12-2013 02:50,77.56468667
04-12-2013 02:55,78.28725568
04-12-2013 03:00,77.60706621
04-12-2013 03:05,79.24906378
04-12-2013 03:10,79.49390087
04-12-2013 03:15,80.39691483
04-12-2013 03:20,81.02638717
04-12-2013 03:25,80.03079367
04-12-2013 03:30,81.96289081
04-12-2013 03:35,82.80100858
04-12-2013 03:40,82.63704015
04-12-2013 03:45,82.54456987
04-12-2013 03:50,83.91816767
04-12-2013 03:55,84.21337153
04-12-2013 04:00,83.5474584
04-12-2013 04:05,83.94591696
04-12-2013 04:10,85.50765598
04-12-2013 04:15,84.75313439
04-12-2013 04:20,87.38966543
04-12-2013 04:25,85.61241075
04-12-2013 04:30,87.04546782
04-12-2013 04:35,87.60232129
04-12-2013 04:40,87.31292835
04-12-2013 04:45,87.61788219
04-12-2013 04:50,87.91839902
04-12-2013 04:55,87.33875515
04-12-2013 05:00,87.00012634
04-12-2013 05:05,86.98303457
04-12-2013 05:10,88.13082806
04-12-2013 05:15,88.89966936
04-12-2013 05:20,88.76009472
04-12-2013 05:25,87.91843709
04-12-2013 05:30,87.61665589
04-12-2013 05:35,88.30627918
04-12-2013 05:40,88.9329081
04-12-2013 05:45,88.29581581
04-12-2013 05:50,87.12400298
04-12-2013 05:55,89.0575271
04-12-2013 06:00,86.98426456
04-12-2013 06:05,88.16593201
04-12-2013 06:10,87.07435833
04-12-2013 06:15,88.25426297
04-12-2013 06:20,87.0632953
04-12-2013 06:25,88.74480066
04-12-2013 06:30,88.51117094
04-12-2013 06:35,88.37158723
04-12-2013 06:40,88.00478586
04-12-2013 06:45,88.61564448
04-12-2013 06:50,89.857271
04-12-2013 06:55,89.11117455
04-12-2013 07:00,88.73527502
04-12-2013 07:05,90.44048272
04-12-2013 07:10,90.87460331
04-12-2013 07:15,88.83698476
04-12-2013 07:20,90.74342245
04-12-2013 07:25,90.92465673
04-12-2013 07:30,89.80826519
04-12-2013 07:35,89.87410639
04-12-2013 07:40,91.94873788
04-12-2013 07:45,91.03236887
04-12-2013 07:50,91.26672743
04-12-2013 07:55,89.98528487
04-12-2013 08:00,90.77882139
04-12-2013 08:05,91.84765707
04-12-2013 08:10,90.42548359
04-12-2013 08:15,91.3827811
04-12-2013 08:20,90.06954941
04-12-2013 08:25,89.97814049
04-12-2013 08:30,90.3096759
04-12-2013 08:35,90.72428594
04-12-2013 08:40,90.1455803
04-12-2013 08:45,91.60297257
04-12-2013 08:50,89.95340409
04-12-2013 08:55,91.23679402
04-12-2013 09:00,90.88751787
04-12-2013 09:05,91.11322564
04-12-2013 09:10,91.71235473
04-12-2013 09:15,91.11938781
04-12-2013 09:20,91.10486261
04-12-2013 09:25,91.6813322
04-12-2013 09:30,90.514947
04-12-2013 09:35,89.71700074
04-12-2013 09:40,91.65203082
04-12-2013 09:45,91.01595463
04-12-2013 09:50,91.47394549
04-12-2013 09:55,91.03909176
04-12-2013 10:00,89.6586677
04-12-2013 10:05,91.06468954
04-12-2013 10:10,90.05823487
04-12-2013 10:15,90.23402189
04-12-2013 10:20,89.98472665
04-12-2013 10:25,91.8117387
04-12-2013 10:30,91.5975513
04-12-2013 10:35,90.57501904
04-12-2013 10:40,90.25297529
04-12-2013 10:45,89.78884843
04-12-2013 10:50,91.49798647
04-12-2013 10:55,90.15558683
04-12-2013 11:00,91.54101803
04-12-2013 11:05,90.34836465
04-12-2013 11:10,91.03425337
04-12-2013 11:15,90.10654338
04-12-2013 11:20,91.14968611
04-12-2013 11:25,90.85022799
04-12-2013 11:30,90.23782718
04-12-2013 11:35,90.57429048
04-12-2013 11:40,91.44783131
04-12-2013 11:45,89.7515613
04-12-2013 11:50,90.52987624
04-12-2013 11:55,90.60576981
04-12-2013 12:00,88.85217825
04-12-2013 12:05,90.03063173
04-12-2013 12:10,89.38603658
04-12-2013 12:15,89.66376247
04-12-2013 12:20,88.05606264
04-12-2013 12:25,87.71234894
04-12-2013 12:30,86.62532028
04-12-2013 12:35,86.89842071
04-12-2013 12:40,86.10068109
04-12-2013 12:45,86.32186857
04-12-2013 12:50,87.1806124
04-12-2013 12:55,85.58175774
04-12-2013 13:00,84.32018121
04-12-2013 13:05,85.3484649
04-12-2013 13:10,85.23133389
04-12-2013 13:15,83.60369239
04-12-2013 13:20,84.14668277
04-12-2013 13:25,84.36204419
04-12-2013 13:30,82.44829347
04-12-2013 13:35,81.86204397
04-12-2013 13:40,82.19836897
04-12-2013 13:45,80.83766416
04-12-2013 13:50,82.56379835
04-12-2013 13:55,80.59808084
04-12-2013 14:00,80.89253215
04-12-2013 14:05,82.13609654
04-12-2013 14:10,81.81714711
04-12-2013 14:15,80.48854812
04-12-2013 14:20,81.26469622
04-12-2013 14:25,82.42140024
04-12-2013 14:30,82.23030379
04-12-2013 14:35,80.90134325
04-12-2013 14:40,80.63039214
04-12-2013 14:45,82.21095386
04-12-2013 14:50,80.81686347
04-12-2013 14:55,82.55444217
04-12-2013 15:00,82.44111181
04-12-2013 15:05,82.15499505
04-12-2013 15:10,82.57000445
04-12-2013 15:15,82.65327799
04-12-2013 15:20,83.17016645
04-12-2013 15:25,83.89940482
04-12-2013 15:30,83.34087231
04-12-2013 15:35,85.33284543
04-12-2013 15:40,85.93505505
04-12-2013 15:45,85.71260799
04-12-2013 15:50,87.38667453
04-12-2013 15:55,87.53885279
04-12-2013 16:00,89.3910654
04-12-2013 16:05,90.39821735
04-12-2013 16:10,89.99111759
04-12-2013 16:15,92.67881246
04-12-2013 16:20,92.17664249
04-12-2013 16:25,93.01952015
04-12-2013 16:30,94.36744637
04-12-2013 16:35,92.10645466
04-12-2013 16:40,93.72782704
04-12-2013 16:45,92.00929857
04-12-2013 16:50,91.78009622
04-12-2013 16:55,92.88011059
04-12-2013 17:00,91.49568071
04-12-2013 17:05,92.16856523
04-12-2013 17:10,91.95875727
04-12-2013 17:15,91.7865819
04-12-2013 17:20,90.8042164
04-12-2013 17:25,90.04604107
04-12-2013 17:30,89.24455669
04-12-2013 17:35,88.97549237
04-12-2013 17:40,89.06278767
04-12-2013 17:45,89.83434121
04-12-2013 17:50,88.75770969
04-12-2013 17:55,88.93708576
04-12-2013 18:00,89.89472492
04-12-2013 18:05,89.75942233
04-12-2013 18:10,89.84901477
04-12-2013 18:15,89.09228711
04-12-2013 18:20,89.28155577
04-12-2013 18:25,88.97625236
04-12-2013 18:30,88.31911026
04-12-2013 18:35,86.89757046
04-12-2013 18:40,86.46548218
04-12-2013 18:45,87.93127799
04-12-2013 18:50,86.14703741
04-12-2013 18:55,86.20108694
04-12-2013 19:00,84.68833564
04-12-2013 19:05,84.55245269
04-12-2013 19:10,85.03371137
04-12-2013 19:15,84.16566457
04-12-2013 19:20,83.41172533
04-12-2013 19:25,83.48429814
04-12-2013 19:30,84.03467948
04-12-2013 19:35,84.02689217
04-12-2013 19:40,83.67734936
04-12-2013 19:45,82.31388201
04-12-2013 19:50,81.0600881
04-12-2013 19:55,81.804672
04-12-2013 20:00,82.54389631
04-12-2013 20:05,81.87183273
04-12-2013 20:10,80.99710173
04-12-2013 20:15,79.91313421
04-12-2013 20:20,81.32479433
04-12-2013 20:25,79.94101834
04-12-2013 20:30,79.44182803
04-12-2013 20:35,79.5319967
04-12-2013 20:40,79.58711093
04-12-2013 20:45,79.2697328
04-12-2013 20:50,81.02489838
04-12-2013 20:55,80.60286328
04-12-2013 21:00,80.44649158
04-12-2013 21:05,81.0739976
04-12-2013 21:10,80.13239831
04-12-2013 21:15,81.33413076
04-12-2013 21:20,79.51232841
04-12-2013 21:25,80.50032751
04-12-2013 21:30,79.97948954
04-12-2013 21:35,79.83015237
04-12-2013 21:40,78.96169451
04-12-2013 21:45,78.74249219
04-12-2013 21:50,77.26466917
04-12-2013 21:55,77.86819433
04-12-2013 22:00,76.76317722
04-12-2013 22:05,78.47627847
04-12-2013 22:10,76.77337183
04-12-2013 22:15,77.43778372
04-12-2013 22:20,77.36030679
04-12-2013 22:25,76.11909253
04-12-2013 22:30,76.56850919
04-12-2013 22:35,76.48572951
04-12-2013 22:40,76.4624307
04-12-2013 22:45,77.35105191
04-12-2013 22:50,77.04228069
04-12-2013 22:55,76.28685218
04-12-2013 23:00,77.58567673
04-12-2013 23:05,78.52005968
04-12-2013 23:10,79.65510723
04-12-2013 23:15,80.1073755
04-12-2013 23:20,79.97991582
04-12-2013 23:25,82.09911484
04-12-2013 23:30,81.02731208
04-12-2013 23:35,82.36891368
04-12-2013 23:40,82.43188272
04-12-2013 23:45,83.27622491
04-12-2013 23:50,81.25979414
04-12-2013 23:55,81.76280285
05-12-2013 00:00,83.35420453
05-12-2013 00:05,82.52295937
05-12-2013 00:10,81.85942459
05-12-2013 00:15,81.8037868
05-12-2013 00:20,82.57528729
05-12-2013 00:25,82.90318308
05-12-2013 00:30,82.4823319
05-12-2013 00:35,83.39210799
05-12-2013 00:40,81.37690913
05-12-2013 00:45,81.24603216
05-12-2013 00:50,82.58037157
05-12-2013 00:55,81.87701487
05-12-2013 01:00,83.55915859
05-12-2013 01:05,81.59858688
05-12-2013 01:10,82.74195917
05-12-2013 01:15,82.71827429
05-12-2013 01:20,82.37771613
05-12-2013 01:25,81.72015198
05-12-2013 01:30,83.29989108
05-12-2013 01:35,83.59659781
05-12-2013 01:40,81.56817194
05-12-2013 01:45,82.41137405
05-12-2013 01:50,82.0728321
05-12-2013 01:55,83.58370499
05-12-2013 02:00,82.84410371
05-12-2013 02:05,82.61618649
05-12-2013 02:10,82.16627916
05-12-2013 02:15,83.05385388
05-12-2013 02:20,83.53246444
05-12-2013 02:25,82.9192049
05-12-2013 02:30,81.72472683
05-12-2013 02:35,82.53245119
05-12-2013 02:40,81.89611827
05-12-2013 02:45,81.98874197
05-12-2013 02:50,83.58350239
05-12-2013 02:55,82.17427237
05-12-2013 03:00,81.81918517
05-12-2013 03:05,82.60145334
05-12-2013 03:10,83.08653743
05-12-2013 03:15,83.45371038
05-12-2013 03:20,81.41285397
05-12-2013 03:25,83.3780726
05-12-2013 03:30,83.44733584
05-12-2013 03:35,81.36004802
05-12-2013 03:40,82.68029327
05-12-2013 03:45,81.28135587
05-12-2013 03:50,82.59111138
05-12-2013 03:55,83.41638363
05-12-2013 04:00,81.29591751
05-12-2013 04:05,83.4138286
05-12-2013 04:10,82.49198933
05-12-2013 04:15,82.57240851
05-12-2013 04:20,82.45706835
05-12-2013 04:25,83.02181864
05-12-2013 04:30,82.9949833
05-12-2013 04:35,81.36656571
05-12-2013 04:40,83.13858068
05-12-2013 04:45,81.42462484
05-12-2013 04:50,83.35504881
05-12-2013 04:55,81.910648
05-12-2013 05:00,83.0170021
05-12-2013 05:05,82.05244367
05-12-2013 05:10,82.83126064
05-12-2013 05:15,81.24678562
05-12-2013 05:20,83.26018551
05-12-2013 05:25,82.81812563
05-12-2013 05:30,82.57380932
05-12-2013 05:35,83.25881041
05-12-2013 05:40,81.96180267
05-12-2013 05:45,83.17318978
05-12-2013 05:50,81.15886951
05-12-2013 05:55,81.32888335
05-12-2013 06:00,81.55588066
05-12-2013 06:05,81.15572913
05-12-2013 06:10,82.39145631
05-12-2013 06:15,82.79592117
05-12-2013 06:20,81.6032361
05-12-2013 06:25,80.78482374
05-12-2013 06:30,82.11687886
05-12-2013 06:35,81.59395516
05-12-2013 06:40,80.46205735
05-12-2013 06:45,81.63122296
05-12-2013 06:50,80.9116303
05-12-2013 06:55,80.96090416
05-12-2013 07:00,80.98651656
05-12-2013 07:05,80.35888865
05-12-2013 07:10,81.20873088
05-12-2013 07:15,79.76408824
05-12-2013 07:20,79.36749096
05-12-2013 07:25,79.26593447
05-12-2013 07:30,80.99917163
05-12-2013 07:35,80.81986767
05-12-2013 07:40,79.78727467
05-12-2013 07:45,80.5835448
05-12-2013 07:50,79.55970927
05-12-2013 07:55,79.14382863
05-12-2013 08:00,79.24067463
05-12-2013 08:05,79.75050588
05-12-2013 08:10,78.98503793
05-12-2013 08:15,78.36282324
05-12-2013 08:20,77.61413984
05-12-2013 08:25,77.09164148
05-12-2013 08:30,77.54778688
05-12-2013 08:35,75.63533675
05-12-2013 08:40,74.70018313
05-12-2013 08:45,74.51646326
05-12-2013 08:50,75.30499262
05-12-2013 08:55,72.81869102
05-12-2013 09:00,72.28588755
05-12-2013 09:05,72.35833424
05-12-2013 09:10,73.0915299
05-12-2013 09:15,71.97335021
05-12-2013 09:20,71.74196073
05-12-2013 09:25,72.16491961
05-12-2013 09:30,71.66124999
05-12-2013 09:35,70.67506293
05-12-2013 09:40,71.78321277
05-12-2013 09:45,70.28077567
05-12-2013 09:50,71.23651301
05-12-2013 09:55,70.58110925
05-12-2013 10:00,71.05323234
05-12-2013 10:05,70.47337195
05-12-2013 10:10,70.63797296
05-12-2013 10:15,69.93597686
05-12-2013 10:20,71.35572643
05-12-2013 10:25,69.69336818
05-12-2013 10:30,71.15766235
05-12-2013 10:35,71.13846278
05-12-2013 10:40,69.62328485
05-12-2013 10:45,69.68256606
05-12-2013 10:50,69.80759885
05-12-2013 10:55,69.84044814
05-12-2013 11:00,70.49005644
05-12-2013 11:05,70.330021
05-12-2013 11:10,69.7909485
05-12-2013 11:15,70.00041405
05-12-2013 11:20,69.05827941
05-12-2013 11:25,70.53826985
05-12-2013 11:30,69.50115203
05-12-2013 11:35,69.18727154
05-12-2013 11:40,68.56075448
05-12-2013 11:45,67.6850383
05-12-2013 11:50,69.11590531
05-12-2013 11:55,67.40884136
05-12-2013 12:00,67.476989
05-12-2013 12:05,68.06586236
05-12-2013 12:10,66.35827559
05-12-2013 12:15,67.66058046
05-12-2013 12:20,66.76743976
05-12-2013 12:25,65.89982104
05-12-2013 12:30,67.14852567
05-12-2013 12:35,66.94671285
05-12-2013 12:40,66.32091505
05-12-2013 12:45,65.76653616
05-12-2013 12:50,64.3515384
05-12-2013 12:55,65.78693625
05-12-2013 13:00,64.25303232
05-12-2013 13:05,64.08989013
05-12-2013 13:10,65.05212543
05-12-2013 13:15,65.16487331
05-12-2013 13:20,65.86879167
05-12-2013 13:25,66.77942753
05-12-2013 13:30,68.6582382
05-12-2013 13:35,68.08382094
05-12-2013 13:40,70.45875683
05-12-2013 13:45,72.26965532
05-12-2013 13:50,73.43660798
05-12-2013 13:55,72.66751598
05-12-2013 14:00,73.89541781
05-12-2013 14:05,74.60362117
05-12-2013 14:10,76.8452298
05-12-2013 14:15,75.71426817
05-12-2013 14:20,76.60785243
05-12-2013 14:25,76.93415347
05-12-2013 14:30,77.58514233
05-12-2013 14:35,77.22425719
05-12-2013 14:40,76.05232869
05-12-2013 14:45,74.52795039
05-12-2013 14:50,74.02143608
05-12-2013 14:55,74.68174206
05-12-2013 15:00,73.58860696
05-12-2013 15:05,73.52037199
05-12-2013 15:10,71.21106021
05-12-2013 15:15,71.9251836
05-12-2013 15:20,70.90511946
05-12-2013 15:25,68.49168005
05-12-2013 15:30,68.78031658
05-12-2013 15:35,68.66293885
05-12-2013 15:40,67.39454678
05-12-2013 15:45,66.60664005
05-12-2013 15:50,65.61327929
05-12-2013 15:55,64.56349701
05-12-2013 16:00,63.28974329
05-12-2013 16:05,63.28361665
05-12-2013 16:10,61.58298516
05-12-2013 16:15,60.82411582
05-12-2013 16:20,61.3940652
05-12-2013 16:25,60.11903873
05-12-2013 16:30,59.99923502
05-12-2013 16:35,61.12918756
05-12-2013 16:40,61.36189498
05-12-2013 16:45,60.47558897
05-12-2013 16:50,60.67434851
05-12-2013 16:55,59.66856035
05-12-2013 17:00,60.450004
05-12-2013 17:05,60.80958974
05-12-2013 17:10,59.64651164
05-12-2013 17:15,59.54190124
05-12-2013 17:20,60.1524991
05-12-2013 17:25,60.17481249
05-12-2013 17:30,58.24862344
05-12-2013 17:35,59.74236722
05-12-2013 17:40,58.22633431
05-12-2013 17:45,58.3855254
